,SalesOrderID,count
1872,66907,3
1873,67902,4
1874,68038,3
1875,68460,3
1876,68578,3
1877,68816,3
1878,70226,3
1879,70393,3
1880,70644,4
1881,71828,19
1882,72017,3
1883,72251,4
1884,73003,5
1885,73098,3
1886,73831,3
1887,74795,3
1888,43905,11
1889,44091,7
1890,44305,15
1891,44541,10
1892,48049,35
1893,48350,20
1894,50243,11
1895,51219,5
1896,51278,3
1897,51336,3
1898,51369,3
1899,51467,4
1900,51483,4
1901,52209,4
1902,52232,5
1903,52257,3
1904,52322,4
1905,52463,4
1906,54023,3
1907,54145,3
1908,54204,3
1909,54546,4
1910,54817,4
1911,55257,24
1912,57518,4
1913,57878,3
1914,58192,3
1915,58908,45
1916,59177,3
1917,59237,4
1918,59527,3
1919,61096,3
1920,61581,3
1921,62535,3
1922,63223,38
1923,63233,33
1924,63359,3
1925,63791,4
1926,64219,3
1927,64843,4
1928,65235,20
1929,65253,12
1930,66119,3
1931,66261,4
1932,66272,3
1933,66347,4
1934,66771,3
1935,66892,3
1936,67182,4
1937,67293,8
1938,68318,3
1939,68397,4
1940,68520,3
1941,68757,3
1942,68863,3
1943,69787,3
1944,69914,3
1945,70292,5
1946,70351,4
1947,70941,3
1948,71317,4
1949,72093,3
1950,72252,4
1951,72692,4
1952,72755,3
1953,72766,4
1954,73364,3
1955,73581,3
1956,73642,4
1957,73689,4
1958,73702,4
1959,74034,4
1960,74604,3
1961,74615,4
1962,74665,3
1963,44114,22
1964,45300,20
1965,45339,19
1966,45553,9
1967,46041,8
1968,46106,3
1969,46367,20
1970,47052,41
1971,48399,5
1972,50694,53
1973,50713,3
1974,51100,31
1975,51140,50
1976,51898,3
1977,51918,4
1978,54432,3
1979,55460,3
1980,55595,5
1981,55720,4
1982,55924,4
1983,56198,3
1984,56407,3
1985,56928,4
1986,58150,4
1987,58673,3
1988,59187,3
1989,59755,3
1990,60706,3
1991,60805,3
1992,60891,3
1993,60928,4
1994,61220,3
1995,61225,8
1996,61239,42
1997,61620,3
1998,61842,5
1999,61918,4
2000,62471,3
2001,62619,4
2002,62929,4
2003,63014,3
2004,63870,4
2005,63893,4
2006,65043,3
2007,65569,4
2008,65641,3
2009,66407,3
2010,66616,4
2011,66809,3
2012,67267,7
2013,69001,4
2014,69029,3
2015,69355,3
2016,71097,3
2017,71367,4
2018,71457,3
2019,71706,3
2020,71722,3
2021,71892,43
2022,72449,5
2023,73786,4
2024,74007,3
2025,43902,20
2026,46035,7
2027,46345,11
2028,46365,5
2029,46605,18
2030,47067,26
2031,47432,12
2032,48378,46
2033,48751,27
2034,51922,3
2035,52864,4
2036,53589,4
2037,53760,5
2038,54381,3
2039,54591,3
2040,55258,9
2041,55490,3
2042,55698,5
2043,56288,3
2044,56327,4
2045,56361,3
2046,57053,6
2047,57187,17
2048,57594,3
2049,57973,4
2050,58013,4
2051,58987,10
2052,59785,3
2053,59840,3
2054,60207,3
2055,61197,4
2056,61659,3
2057,61960,4
2058,61968,3
2059,61977,4
2060,62229,4
2061,62485,3
2062,62666,4
2063,63216,49
2064,63573,3
2065,63605,5
2066,63741,4
2067,63765,4
2068,64660,3
2069,64689,5
2070,64804,3
2071,64898,3
2072,65001,4
2073,65512,3
2074,65518,3
2075,66078,5
2076,66375,5
2077,67142,4
2078,67193,3
2079,67271,36
2080,67305,48
2081,68101,3
2082,68497,3
2083,68653,3
2084,68902,4
2085,69158,6
2086,69514,7
2087,69554,13
2088,69977,3
2089,70043,3
2090,70604,3
2091,71540,3
2092,71550,3
2093,71921,6
2094,72144,4
2095,72154,4
2096,72416,4
2097,72744,4
2098,72811,4
2099,73174,3
2100,43678,19
2101,44117,16
2102,46042,23
2103,46611,40
2104,46622,20
2105,46936,22
2106,47706,23
2107,48023,20
2108,48311,56
2109,49472,14
2110,50232,20
2111,50675,37
2112,51582,4
2113,51758,4
2114,52933,4
2115,53047,4
2116,53062,4
2117,53724,3
2118,53970,6
2119,55176,3
2120,55275,36
2121,55287,32
2122,55830,4
2123,56778,4
2124,57343,3
2125,57581,3
2126,59566,4
2127,59606,3
2128,59650,5
2129,59996,4
2130,60559,3
2131,61254,5
2132,61441,4
2133,61672,4
2134,62122,3
2135,63049,5
2136,63434,4
2137,63816,3
2138,63832,3
2139,63992,3
2140,64048,4
2141,64514,4
2142,64640,4
2143,64848,3
2144,65270,3
2145,66257,4
2146,66486,3
2147,66607,4
2148,66993,3
2149,67346,20
2150,67438,3
2151,68481,4
2152,68519,3
2153,70603,3
2154,71603,4
2155,71728,3
2156,71871,7
2157,71972,3
2158,72347,3
2159,72629,4
2160,73155,3
2161,73990,5
2162,73994,4
2163,74828,3
2164,44090,13
2165,44315,5
2166,44565,4
2167,45271,5
2168,45538,16
2169,45546,5
2170,45551,4
2171,46667,16
2172,47448,3
2173,47716,55
2174,47992,47
2175,49086,23
2176,49465,31
2177,49493,4
2178,51327,4
2179,51380,4
2180,51559,4
2181,51630,3
2182,52534,4
2183,52618,3
2184,52859,3
2185,52877,4
2186,53811,3
2187,53996,4
2188,55635,4
2189,56249,4
2190,56789,3
2191,56916,3
2192,57795,3
2193,57959,4
2194,58204,3
2195,59426,3
2196,60263,3
2197,61406,4
2198,61764,3
2199,62475,3
2200,62623,4
2201,62938,4
2202,63994,5
2203,64046,4
2204,64083,3
2205,64644,3
2206,64646,3
2207,65382,5
2208,66440,3
2209,66763,4
2210,66840,3
2211,66884,4
2212,67843,3
2213,68007,4
2214,68623,5
2215,68906,3
2216,69064,3
2217,69077,4
2218,69510,8
2219,69763,3
2220,70197,3
2221,70256,5
2222,70530,4
2223,70594,4
2224,70935,3
2225,71612,4
2226,71960,3
2227,72431,3
2228,73157,6
2229,75100,3
2230,45070,18
2231,46664,23
2232,47662,46
2233,48336,56
2234,49100,20
2235,50676,39
2236,50680,5
2237,51569,4
2238,51578,5
2239,51639,4
2240,51778,19
2241,53268,5
2242,53318,5
2243,53959,3
2244,54230,3
2245,55234,46
2246,55345,4
2247,55591,3
2248,55805,4
2249,56109,4
2250,56638,4
2251,56850,4
2252,57362,3
2253,58038,3
2254,58287,4
2255,59445,3
2256,60127,3
2257,60422,3
2258,61904,4
2259,62154,3
2260,62320,3
2261,62516,4
2262,62565,3
2263,62951,4
2264,63684,3
2265,63830,3
2266,64012,3
2267,64256,3
2268,64264,3
2269,64287,4
2270,65303,33
2271,65572,3
2272,66386,4
2273,66861,4
2274,67002,4
2275,67156,3
2276,67178,3
2277,67666,4
2278,68715,4
2279,68808,4
2280,69430,6
2281,69704,4
2282,70121,3
2283,70636,4
2284,71139,3
2285,71576,3
2286,71955,3
2287,72243,3
2288,72278,3
2289,72441,5
2290,72614,3
2291,72656,8
2292,73101,3
2293,73746,3
2294,74725,3
2295,74778,3
2296,74925,3
2297,46346,11
2298,46959,59
2299,47680,31
2300,49145,5
2301,49488,23
2302,49532,18
2303,51276,3
2304,51392,4
2305,51757,5
2306,51780,23
2307,52380,3
2308,52475,4
2309,53503,6
2310,54437,5
2311,54586,4
2312,54688,3
2313,55164,3
2314,55307,11
2315,55487,3
2316,56738,3
2317,56776,3
2318,56804,4
2319,57082,20
2320,58282,4
2321,58859,4
2322,58976,20
2323,59023,49
2324,59036,5
2325,60514,3
2326,60788,3
2327,60992,4
2328,61246,3
2329,62257,3
2330,62264,3
2331,62385,5
2332,63110,3
2333,63813,3
2334,64178,3
2335,64931,3
2336,66210,3
2337,66657,3
2338,67295,34
2339,67896,4
2340,67944,4
2341,67976,3
2342,68056,3
2343,68729,4
2344,68893,3
2345,69069,3
2346,69123,3
2347,69347,3
2348,70071,3
2349,70270,3
2350,70862,4
2351,70950,4
2352,71342,3
2353,71420,4
2354,71629,3
2355,71650,3
2356,71816,7
2357,71831,3
2358,71933,34
2359,71942,7
2360,72179,4
2361,72725,5
2362,72961,4
2363,72969,5
2364,74406,4
2365,74683,3
2366,43898,28
2367,44116,6
2368,47431,3
2369,47667,5
2370,47673,21
2371,48332,25
2372,48771,39
2373,49527,13
2374,50228,22
2375,51558,4
2376,51647,3
2377,52112,5
2378,53321,4
2379,53672,3
2380,55253,48
2381,55324,38
2382,55673,3
2383,56381,3
2384,57046,67
2385,60332,3
2386,60867,4
2387,65215,17
2388,65423,4
2389,65658,3
2390,65843,4
2391,66821,3
2392,66829,4
2393,68398,3
2394,69262,4
2395,69399,38
2396,69491,4
2397,69544,23
2398,70028,4
2399,70593,3
2400,71581,3
2401,71866,33
2402,71923,3
2403,71952,41
2404,72109,4
2405,72645,3
2406,73088,4
2407,73478,3
2408,74085,4
2409,74497,3
2410,74741,5
2411,44802,6
2412,46968,22
2413,47049,33
2414,47674,6
2415,48774,5
2416,49531,4
2417,51109,51
2418,51197,4
2419,51346,4
2420,51723,7
2421,52017,4
2422,52222,3
2423,52626,3
2424,52854,3
2425,53025,3
2426,53207,3
2427,53951,3
2428,54610,4
2429,55410,3
2430,56108,4
2431,57472,4
2432,57819,3
2433,58696,3
2434,58761,3
2435,59876,3
2436,59886,4
2437,60011,3
2438,60862,3
2439,61422,4
2440,61509,4
2441,61836,5
2442,61950,3
2443,62408,4
2444,63036,3
2445,64187,3
2446,64229,4
2447,64250,3
2448,64698,5
2449,64850,5
2450,65038,3
2451,65139,4
2452,65181,6
2453,65746,3
2454,66320,3
2455,66353,4
2456,66414,4
2457,67485,4
2458,67710,3
2459,67820,4
2460,68034,3
2461,68440,4
2462,68616,3
2463,68785,3
2464,69040,3
2465,69911,4
2466,70010,4
2467,70181,3
2468,70288,3
2469,71516,3
2470,71685,3
2471,72057,3
2472,72860,3
2473,73009,4
2474,73710,3
2475,74080,4
2476,74949,3
2477,44314,23
2478,44566,15
2479,45067,6
2480,45577,23
2481,46324,7
2482,46642,38
2483,47355,68
2484,49046,3
2485,49105,21
2486,52140,4
2487,52321,5
2488,52513,4
2489,52645,3
2490,52666,3
2491,53447,4
2492,54293,3
2493,54461,3
2494,54759,3
2495,54993,3
2496,55020,3
2497,55168,3
2498,55721,3
2499,55853,3
2500,55857,5
2501,55984,3
2502,56419,3
2503,56654,3
2504,56736,3
2505,56866,3
2506,58086,3
2507,58231,3
2508,58338,5
2509,58487,3
2510,59529,3
2511,59723,3
2512,59772,3
2513,60072,4
2514,60357,3
2515,60646,3
2516,60731,4
2517,61615,3
2518,62445,5
2519,63034,3
2520,63188,4
2521,64335,3
2522,64731,3
2523,65008,3
2524,65117,3
2525,65189,33
2526,65257,38
2527,65669,3
2528,65717,3
2529,66909,5
2530,67173,3
2531,67689,4
2532,67964,4
2533,68424,3
2534,68437,3
2535,68778,3
2536,69482,15
2537,69986,3
2538,70867,3
2539,71332,3
2540,71353,3
2541,71416,3
2542,72615,4
2543,73854,5
2544,74109,3
2545,74274,3
2546,74731,4
2547,75090,3
2548,44113,15
2549,46032,14
2550,49466,3
2551,49839,12
2552,50753,27
2553,51145,14
2554,51216,5
2555,51270,3
2556,51652,5
2557,52898,3
2558,53141,3
2559,53683,3
2560,54561,5
2561,55664,3
2562,56000,4
2563,56445,3
2564,57360,3
2565,57694,3
2566,57710,3
2567,57832,3
2568,58064,5
2569,58926,27
2570,59124,4
2571,59506,4
2572,59884,4
2573,60031,4
2574,60150,3
2575,61363,3
2576,61897,4
2577,62429,3
2578,63270,3
2579,63477,3
2580,64980,3
2581,65573,3
2582,66092,3
2583,66494,4
2584,66617,5
2585,66777,3
2586,66781,3
2587,68987,3
2588,69426,46
2589,69734,4
2590,70119,3
2591,70262,3
2592,70394,3
2593,70841,3
2594,71533,3
2595,73028,4
2596,73069,3
2597,75019,4
2598,45309,15
2599,45806,3
2600,46361,5
2601,46966,21
2602,49456,3
2603,50205,12
2604,51255,3
2605,51283,3
2606,51691,38
2607,51812,20
2608,51903,3
2609,52614,3
2610,52996,3
2611,54218,4
2612,54286,3
2613,54502,4
2614,55171,3
2615,56271,3
2616,57045,20
2617,57677,3
2618,57893,3
2619,57960,4
2620,58065,3
2621,58088,3
2622,58160,3
2623,58957,30
2624,59123,4
2625,59797,3
2626,60326,4
2627,60750,4
2628,60854,3
2629,60957,3
2630,61033,3
2631,61125,3
2632,61300,4
2633,61415,4
2634,61716,4
2635,62292,3
2636,62394,5
2637,63619,3
2638,63763,4
2639,64375,4
2640,64599,3
2641,65084,4
2642,65388,3
2643,65639,3
2644,66037,4
2645,66653,3
2646,67359,3
2647,67423,4
2648,68066,4
2649,68183,5
2650,68869,5
2651,69401,31
2652,69630,3
2653,70227,4
2654,70764,3
2655,70809,4
2656,70824,5
2657,71075,3
2658,71096,3
2659,71853,6
2660,71934,3
2661,71986,3
2662,72026,4
2663,73993,4
2664,74219,3
2665,43668,29
2666,45536,18
2667,47684,8
2668,48009,8
2669,48017,47
2670,48051,24
2671,48735,26
2672,51128,5
2673,51228,5
2674,51316,3
2675,51423,4
2676,51726,26
2677,51816,6
2678,51829,7
2679,53478,40
2680,53524,51
2681,54464,3
2682,54476,3
2683,55108,5
2684,55367,4
2685,55807,4
2686,56237,3
2687,56401,3
2688,57871,3
2689,59789,6
2690,59925,3
2691,60123,4
2692,60339,3
2693,61043,3
2694,61357,5
2695,62054,3
2696,63080,3
2697,63096,4
2698,63319,3
2699,65200,32
2700,65418,3
2701,65934,4
2702,67140,4
2703,67179,4
2704,67198,4
2705,67247,5
2706,67333,23
2707,67947,3
2708,68533,4
2709,69205,4
2710,69218,6
2711,69442,57
2712,69963,3
2713,70350,6
2714,70431,3
2715,70696,3
2716,70811,5
2717,70888,4
2718,71223,3
2719,71916,6
2720,72703,4
2721,73152,4
2722,73640,3
2723,74057,3
2724,74676,3
2725,44496,19
2726,45555,18
2727,46083,10
2728,46607,46
2729,46960,20
2730,48785,5
2731,50724,20
2732,51122,34
2733,51926,3
2734,52584,3
2735,53157,5
2736,53926,3
2737,53949,3
2738,55079,3
2739,55190,3
2740,55300,28
2741,55599,3
2742,55623,6
2743,55809,3
2744,55859,4
2745,55865,4
2746,56314,5
2747,57105,42
2748,57123,4
2749,57301,3
2750,57351,3
2751,58645,3
2752,58940,24
2753,59831,3
2754,60682,4
2755,61760,3
2756,62860,3
2757,62999,3
2758,63114,4
2759,63287,4
2760,64449,4
2761,65006,3
2762,65238,37
2763,65322,7
2764,65547,4
2765,65825,3
2766,65881,3
2767,66141,4
2768,66739,5
2769,67005,5
2770,67431,3
2771,67986,3
2772,68132,3
2773,68486,4
2774,68840,3
2775,69169,3
2776,69282,4
2777,69576,4
2778,70299,3
2779,70913,5
2780,71032,4
2781,71654,3
2782,71672,3
2783,72323,4
2784,72711,4
2785,73094,4
2786,73166,4
2787,73307,4
2788,73833,3
2789,74275,3
2790,74703,3
2791,74862,4
2792,46093,20
2793,47458,33
2794,49486,5
2795,49529,3
2796,51198,3
2797,51529,4
2798,51834,20
2799,52474,3
2800,53368,3
2801,54270,3
2802,54386,4
2803,54871,3
2804,55311,30
2805,55573,4
2806,55910,4
2807,56516,5
2808,56532,5
2809,56593,3
2810,57761,3
2811,59186,3
2812,59285,3
2813,60542,4
2814,60721,4
2815,61152,4
2816,61552,3
2817,61762,4
2818,62053,3
2819,62915,4
2820,63280,30
2821,63497,3
2822,63748,4
2823,64396,3
2824,64973,3
2825,65508,3
2826,65676,3
2827,65898,3
2828,66024,4
2829,66100,4
2830,66735,4
2831,66869,3
2832,67467,3
2833,67641,3
2834,67672,4
2835,67687,4
2836,68264,4
2837,68997,3
2838,69156,4
2839,69929,4
2840,69937,4
2841,70033,3
2842,70539,3
2843,71272,4
2844,72255,4
2845,72555,5
2846,73555,6
2847,74140,4
2848,74308,4
2849,74316,3
2850,74657,3
2851,44547,29
2852,45060,19
2853,46044,29
2854,47977,3
2855,50296,4
2856,51319,3
2857,51453,4
2858,51480,3
2859,51566,3
2860,51702,3
2861,51714,52
2862,51888,3
2863,52033,4
2864,52270,4
2865,53322,4
2866,53364,3
2867,53950,3
2868,54656,4
2869,55121,3
2870,55618,3
2871,55707,3
2872,55831,3
2873,56138,3
2874,56449,3
2875,56685,4
2876,56787,4
2877,58000,3
2878,58023,3
2879,58193,5
2880,58657,4
2881,58704,4
2882,59064,46
2883,59960,4
2884,60046,4
2885,60342,3
2886,60601,5
2887,61756,3
2888,62347,3
2889,62675,3
2890,63158,3
2891,64655,3
2892,64686,3
2893,64994,3
2894,65087,4
2895,65152,10
2896,65221,29
2897,65480,3
2898,67056,3
2899,67215,3
2900,68521,3
2901,68536,4
2902,69770,3
2903,70206,3
2904,70727,3
2905,70917,3
2906,71750,3
2907,71940,3
2908,72129,3
2909,72245,5
2910,72331,3
2911,72667,4
2912,73042,3
2913,73958,3
2914,43682,5
2915,45540,7
2916,48310,24
2917,49864,40
2918,50272,40
2919,50726,39
2920,51627,3
2921,51635,4
2922,51774,62
2923,52762,3
2924,53128,4
2925,53323,3
2926,53530,44
2927,53774,3
2928,53901,3
2929,56047,3
2930,56480,4
2931,56643,4
2932,57861,3
2933,57975,4
2934,60307,4
2935,60492,4
2936,60534,5
2937,61579,3
2938,61838,5
2939,62069,4
2940,62344,4
2941,62729,3
2942,62870,3
2943,63320,3
2944,63331,3
2945,63621,4
2946,63941,4
2947,65517,4
2948,67033,3
2949,67632,3
2950,67759,3
2951,67877,3
2952,68143,5
2953,68193,3
2954,70105,3
2955,70641,3
2956,71200,4
2957,71330,4
2958,71465,3
2959,71744,3
2960,71896,31
2961,72029,3
2962,72230,3
2963,72819,3
2964,73588,3
2965,43869,10
2966,44798,13
2967,45520,24
2968,49506,3
2969,51103,4
2970,51389,3
2971,52496,3
2972,52961,3
2973,53302,3
2974,53370,3
2975,53533,31
2976,54261,3
2977,54484,4
2978,54691,3
2979,55295,12
2980,55355,3
2981,55915,3
2982,56091,3
2983,56452,3
2984,56595,5
2985,56896,3
2986,56940,4
2987,57021,4
2988,57153,7
2989,57177,3
2990,57190,6
2991,57843,3
2992,58612,3
2993,58886,4
2994,58903,5
2995,58969,10
2996,59154,3
2997,59442,4
2998,59477,4
2999,59493,3
3000,59578,3
3001,59870,4
3002,60254,5
3003,60487,3
3004,60830,5
3005,61005,4
3006,61067,3
3007,63089,3
3008,64053,4
3009,64331,3
3010,64539,3
3011,64774,5
3012,64795,3
3013,64893,3
3014,65439,3
3015,65460,3
3016,65500,4
3017,65834,3
3018,66496,3
3019,66544,4
3020,67566,3
3021,69415,16
3022,71090,3
3023,71138,3
3024,71733,3
3025,72905,3
3026,73678,3
3027,73861,3
3028,74715,3
3029,74724,3
3030,43671,11
3031,46645,35
3032,47699,7
3033,49159,15
3034,50751,7
3035,51171,5
3036,51845,52
3037,51995,3
3038,52127,3
3039,52314,3
3040,52397,4
3041,52400,6
3042,52509,5
3043,52983,3
3044,53473,3
3045,53882,3
3046,53942,3
3047,54138,4
3048,54160,3
3049,54548,3
3050,55405,3
3051,55651,6
3052,55957,6
3053,56190,5
3054,56923,3
3055,57057,8
3056,57416,4
3057,57732,5
3058,58653,4
3059,59135,4
3060,59490,5
3061,59530,3
3062,60199,4
3063,60411,3
3064,61170,4
3065,61634,3
3066,62933,4
3067,63193,3
3068,63261,9
3069,63268,4
3070,63774,3
3071,63787,3
3072,64014,3
3073,64751,3
3074,65262,3
3075,65311,26
3076,65965,3
3077,66150,4
3078,66872,4
3079,66900,3
3080,67273,57
3081,67311,4
3082,67754,4
3083,68463,4
3084,68764,3
3085,69650,4
3086,69886,3
3087,70284,4
3088,70484,3
3089,71478,3
3090,71719,3
3091,72542,3
3092,73303,5
3093,73698,4
3094,74391,3
3095,74609,5
3096,43683,13
3097,44559,20
3098,44770,8
3099,45570,6
3100,46105,35
3101,47419,11
3102,48328,22
3103,48374,9
3104,49140,35
3105,50301,22
3106,51191,4
3107,51363,3
3108,51771,44
3109,52745,3
3110,54055,6
3111,54358,3
3112,54922,3
3113,55135,3
3114,55412,3
3115,56415,3
3116,56613,4
3117,57444,3
3118,57906,3
3119,59947,3
3120,59956,3
3121,60793,3
3122,61122,4
3123,61257,8
3124,61478,4
3125,61570,5
3126,62587,5
3127,63136,25
3128,63525,3
3129,63626,4
3130,63665,3
3131,63819,3
3132,63973,3
3133,65070,6
3134,65278,16
3135,65793,3
3136,65874,3
3137,66095,4
3138,67093,3
3139,67420,4
3140,69087,4
3141,69268,3
3142,69888,3
3143,70044,3
3144,70433,3
3145,70725,4
3146,70985,4
3147,71837,28
3148,71858,17
3149,71966,3
3150,72604,4
3151,72921,5
3152,72971,3
3153,73681,3
3154,74526,3
3155,44760,4
3156,45529,21
3157,47685,36
3158,50313,48
3159,51190,3
3160,51856,45
3161,52426,3
3162,52651,3
3163,53249,4
3164,54926,3
3165,54943,3
3166,55243,42
3167,55328,41
3168,56302,4
3169,56790,4
3170,56853,3
3171,57036,27
3172,57940,4
3173,58122,4
3174,58795,3
3175,58894,4
3176,58931,53
3177,59240,4
3178,59297,3
3179,59310,3
3180,59950,3
3181,61946,4
3182,62380,4
3183,63284,27
3184,63336,4
3185,63339,4
3186,63445,3
3187,63488,3
3188,63928,3
3189,64176,4
3190,64208,3
3191,64233,3
3192,64574,4
3193,64883,4
3194,64894,4
3195,64974,3
3196,65395,4
3197,65665,4
3198,65935,4
3199,66312,3
3200,66593,3
3201,67224,3
3202,67409,3
3203,67751,3
3204,67838,4
3205,68213,4
3206,68294,4
3207,68470,3
3208,69409,13
3209,70308,3
3210,70954,4
3211,72123,3
3212,72510,3
3213,72768,4
3214,73004,3
3215,73419,4
3216,73534,3
3217,73634,3
3218,73760,4
3219,73945,3
3220,74779,4
3221,75049,3
3222,44783,16
3223,46066,11
3224,46358,35
3225,46368,23
3226,48042,7
3227,50737,5
3228,51663,4
3229,51970,4
3230,52845,4
3231,52964,4
3232,53388,3
3233,53571,19
3234,54509,4
3235,54827,4
3236,54970,4
3237,55019,3
3238,55233,25
3239,55471,4
3240,56187,4
3241,56563,4
3242,56795,4
3243,57161,26
3244,57240,4
3245,57327,3
3246,57939,3
3247,58452,4
3248,59006,4
3249,59268,4
3250,59511,3
3251,59775,4
3252,60121,5
3253,60129,4
3254,60193,3
3255,60226,3
3256,60485,3
3257,61006,4
3258,61306,3
3259,61560,3
3260,62207,3
3261,62567,3
3262,62579,3
3263,62671,4
3264,63005,3
3265,63109,3
3266,63267,3
3267,64733,4
3268,65209,19
3269,65306,25
3270,65309,3
3271,66290,3
3272,66558,3
3273,66591,3
3274,66782,5
3275,67291,5
3276,67486,3
3277,67646,3
3278,67802,3
3279,68067,5
3280,68666,4
3281,68826,3
3282,69388,3
3283,70446,4
3284,70608,3
3285,71221,3
3286,71541,3
3287,72399,4
3288,72960,3
3289,73514,3
3290,73564,3
3291,74435,5
3292,74699,3
3293,74764,3
3294,74845,6
3295,43843,10
3296,43858,13
3297,46353,7
3298,46957,56
3299,47990,46
3300,50736,8
3301,51096,35
3302,51409,3
3303,51518,4
3304,51531,4
3305,52085,3
3306,53134,5
3307,54474,3
3308,54600,3
3309,54655,3
3310,56450,4
3311,57016,14
3312,57294,3
3313,57740,4
3314,58146,3
3315,58661,3
3316,59068,46
3317,59534,3
3318,60435,3
3319,60613,4
3320,60674,4
3321,61228,35
3322,61520,3
3323,61606,3
3324,62661,3
3325,62676,3
3326,63167,16
3327,63516,4
3328,64613,4
3329,65053,3
3330,66645,3
3331,66915,3
3332,67336,3
3333,67397,4
3334,67445,4
3335,68369,3
3336,69503,39
3337,69777,3
3338,70368,4
3339,71018,3
3340,71047,3
3341,71466,4
3342,71530,3
3343,71610,3
3344,71708,3
3345,72078,4
3346,73153,3
3347,73397,4
3348,73829,3
3349,74652,3
3350,74908,3
3351,43679,3
3352,44086,21
3353,44488,27
3354,46633,41
3355,47054,36
3356,47993,9
3357,49052,31
3358,49473,28
3359,51131,60
3360,51673,4
3361,52042,3
3362,52686,3
3363,52949,4
3364,53514,58
3365,55047,3
3366,55081,4
3367,55504,4
3368,55719,4
3369,55996,3
3370,56118,3
3371,56649,4
3372,58034,4
3373,59322,4
3374,61325,3
3375,61538,3
3376,61613,3
3377,61651,3
3378,61780,3
3379,62410,4
3380,62858,3
3381,63199,3
3382,63353,3
3383,63639,4
3384,63729,4
3385,63885,3
3386,64908,3
3387,64979,4
3388,66355,3
3389,66717,3
3390,67287,44
3391,68133,4
3392,69101,3
3393,69335,3
3394,69994,4
3395,70776,3
3396,71046,3
3397,71731,3
3398,72071,3
3399,72355,4
3400,72828,3
3401,73230,3
3402,74709,4
3403,74890,3
3404,48046,4
3405,48048,51
3406,51129,9
3407,51325,4
3408,51724,16
3409,52003,3
3410,52008,4
3411,52202,3
3412,52237,3
3413,52915,3
3414,53143,3
3415,53164,3
3416,53276,5
3417,53278,4
3418,53832,3
3419,54079,3
3420,54111,3
3421,54604,3
3422,54727,4
3423,54732,3
3424,54972,5
3425,56560,3
3426,57790,3
3427,58974,36
3428,59113,3
3429,59203,4
3430,59211,4
3431,59288,4
3432,60133,3
3433,60336,4
3434,61890,3
3435,61893,4
3436,62847,3
3437,63767,3
3438,64779,3
3439,64999,3
3440,65433,5
3441,65470,3
3442,66031,4
3443,66418,4
3444,67746,4
3445,67748,4
3446,67841,3
3447,68008,3
3448,68611,5
3449,68712,3
3450,69263,3
3451,69864,4
3452,70113,3
3453,70533,3
3454,70729,3
3455,71094,5
3456,71137,4
3457,71175,3
3458,71388,6
3459,71945,36
3460,72732,3
3461,73561,4
3462,73570,5
3463,73579,4
3464,74807,3
3465,47436,14
3466,49113,38
3467,49117,23
3468,49460,3
3469,49894,22
3470,51178,3
3471,52226,3
3472,52235,3
3473,52830,4
3474,53091,3
3475,53788,4
3476,54174,4
3477,54954,3
3478,55053,4
3479,55227,4
3480,55998,4
3481,56378,3
3482,56389,3
3483,56690,4
3484,56691,3
3485,56747,4
3486,57164,13
3487,57515,3
3488,59199,4
3489,59308,3
3490,60152,4
3491,61092,3
3492,61180,3
3493,61181,23
3494,62036,3
3495,62087,5
3496,62947,3
3497,62962,3
3498,63561,4
3499,63758,5
3500,63923,4
3501,64153,3
3502,64389,4
3503,65482,3
3504,65610,3
3505,65620,4
3506,65751,3
3507,66647,3
3508,66710,3
3509,67873,3
3510,67978,4
3511,67983,5
3512,68853,3
3513,69309,8
3514,69455,5
3515,69700,5
3516,69851,4
3517,69962,3
3518,70122,3
3519,70381,3
3520,70879,4
3521,70927,3
3522,71273,3
3523,71399,3
3524,71804,5
3525,72124,4
3526,72334,4
3527,72716,4
3528,72942,3
3529,73075,3
3530,73687,5
3531,73916,3
3532,74525,3
3533,74742,3
3534,75064,3
3535,44494,26
3536,46976,17
3537,47413,31
3538,47995,11
3539,48055,3
3540,49090,25
3541,49137,4
3542,50738,49
3543,51452,3
3544,51690,4
3545,51703,38
3546,51858,41
3547,52076,3
3548,52451,5
3549,52761,4
3550,52963,3
3551,53855,4
3552,54314,4
3553,55291,18
3554,55917,4
3555,56014,3
3556,56058,4
3557,56104,3
3558,57782,3
3559,58049,3
3560,58116,4
3561,58195,6
3562,58308,4
3563,58525,3
3564,58727,3
3565,58791,3
3566,59026,6
3567,59044,32
3568,59489,5
3569,60368,3
3570,60745,4
3571,61136,3
3572,62119,3
3573,62442,4
3574,62505,3
3575,62825,3
3576,62856,3
3577,62904,3
3578,63173,21
3579,63184,3
3580,63291,38
3581,63321,3
3582,63378,3
3583,63709,4
3584,64224,4
3585,64323,3
3586,65346,4
3587,65632,4
3588,65892,3
3589,66649,3
3590,66995,5
3591,67081,3
3592,67309,6
3593,67451,3
3594,67591,3
3595,67694,4
3596,67774,4
3597,67848,4
3598,68720,3
3599,69252,3
3600,69934,5
3601,69965,4
3602,70125,3
3603,70568,4
3604,71084,3
3605,71979,4
3606,72706,3
3607,73013,4
3608,73339,3
3609,73703,4
3610,73881,3
3611,47979,9
3612,49069,22
3613,49511,4
3614,50222,56
3615,50281,10
3616,51089,42
3617,51823,38
3618,51847,13
3619,52364,3
